student_id,exercise_id,is_correct
516,174,1
516,38,0
516,9,0
516,146,0
516,85,1
516,90,0
516,78,0
516,2,1
516,172,1
516,93,0
516,28,1
516,15,1
516,117,0
516,86,1
516,122,0
516,163,0
516,100,0
516,160,0
516,23,0
516,175,1
516,170,1
516,64,1
516,109,0
516,127,1
516,46,0
516,133,1
516,92,0
516,83,0
516,77,1
516,62,1
516,56,0
516,45,1
516,66,0
516,152,0
516,180,0
516,11,0
516,31,0
516,74,0
516,75,1
516,72,0
516,167,0
516,68,0
516,194,1
516,199,1
516,177,0
517,159,0
517,54,0
517,143,1
517,23,1
517,76,0
517,70,0
517,196,1
517,131,0
517,35,0
517,139,1
517,72,0
517,166,0
517,197,1
517,88,1
517,106,0
517,63,0
517,66,0
517,111,0
517,82,1
517,100,0
517,44,1
517,50,0
517,126,0
517,90,1
517,132,0
517,114,1
517,80,0
517,163,1
517,13,0
517,171,0
517,158,0
517,86,1
518,88,0
518,153,0
518,162,0
518,34,0
518,186,0
518,35,1
518,29,0
518,83,0
518,50,1
518,39,0
518,119,0
518,75,0
518,87,1
518,9,0
518,20,0
518,58,1
518,107,0
518,49,1
518,51,0
518,127,1
518,44,1
518,80,0
518,100,0
519,85,0
519,38,0
519,41,0
519,82,0
519,39,0
519,195,0
519,71,1
519,27,0
519,169,0
519,162,0
519,143,1
519,181,1
519,0,0
519,192,0
519,19,0
519,100,0
519,182,0
519,114,1
519,164,0
519,107,1
520,159,1
520,19,1
520,36,0
520,72,1
520,181,0
520,69,0
520,106,0
520,172,1
520,70,1
520,116,1
520,161,0
520,90,0
520,150,1
520,76,0
520,133,0
520,24,0
520,53,0
520,39,0
520,87,1
520,79,0
520,7,0
520,109,0
520,139,0
520,45,1
520,17,0
520,25,1
520,28,0
520,123,0
520,102,1
520,59,0
520,175,0
520,198,1
520,166,0
520,119,1
520,113,1
520,96,1
520,170,0
520,173,1
520,162,1
520,140,1
520,194,1
520,62,1
521,102,0
521,33,0
521,5,1
521,141,1
521,58,0
521,74,0
521,199,0
521,65,1
521,55,0
521,39,0
521,26,0
521,53,1
521,42,0
521,139,0
521,119,1
521,100,0
521,81,0
521,36,1
521,20,0
521,127,0
521,48,1
521,51,1
521,70,1
521,50,0
521,59,0
521,131,1
522,158,0
522,132,0
522,56,0
522,131,0
522,183,1
522,38,0
522,128,0
522,160,0
522,138,0
522,106,0
522,98,0
522,148,0
522,47,0
522,142,0
522,33,0
522,27,0
522,41,1
522,32,0
522,195,0
522,78,0
522,178,0
522,28,1
522,190,0
522,44,0
522,120,1
522,179,0
522,110,0
522,93,0
522,2,0
522,26,0
522,60,0
522,161,0
522,173,1
522,83,0
522,70,1
522,39,1
522,62,0
522,75,0
522,117,0
523,104,1
523,85,1
523,2,1
523,81,1
523,18,1
523,181,0
523,11,0
523,73,1
523,66,1
523,54,1
523,6,0
523,172,0
523,175,0
523,161,0
523,19,1
523,27,0
523,168,1
523,40,0
523,143,0
523,128,1
523,83,1
523,138,0
523,46,0
523,55,1
523,52,0
523,51,0
523,176,1
523,41,0
523,29,0
523,78,1
523,60,0
523,56,1
523,158,0
523,93,1
523,127,1
523,103,0
524,16,0
524,60,1
524,129,0
524,184,0
524,42,1
524,121,1
524,185,0
524,14,0
524,46,0
524,36,0
524,128,0
524,20,0
524,57,1
524,39,0
524,51,0
524,43,0
524,83,0
524,11,0
524,137,1
524,144,1
524,1,1
524,120,0
524,47,0
524,141,0
524,19,1
524,86,0
524,61,0
524,44,0
524,146,1
524,82,0
524,190,1
524,135,0
524,198,0
524,195,0
524,58,1
524,181,1
524,166,0
524,84,0
524,30,1
524,119,0
524,63,1
524,12,1
524,167,0
525,60,0
525,106,0
525,185,0
525,69,0
525,78,0
525,198,0
525,153,1
525,0,0
525,118,0
525,111,0
525,82,0
525,150,1
525,195,0
525,30,0
525,119,0
525,175,1
525,129,0
525,139,1
525,34,1
525,7,1
525,85,1
525,187,0
525,105,1
525,192,0
525,171,1
525,94,0
525,117,0
525,127,1
525,31,0
525,79,1
525,44,1
525,73,1
525,186,0
525,77,1
525,83,1
525,17,0
525,81,0
525,16,0
525,148,0
525,88,0
525,164,0
525,1,1
525,158,1
525,142,0
525,61,0
525,75,1
525,114,0
525,80,1
525,133,0
525,130,1
526,24,1
526,180,0
526,161,1
526,171,0
526,196,0
526,82,1
526,18,0
526,62,0
526,32,1
526,61,1
526,106,0
526,98,1
526,50,1
526,1,0
526,89,1
526,162,0
526,182,1
526,178,0
526,21,0
526,47,0
526,81,1
526,51,0
526,44,0
526,167,1
526,33,0
526,12,0
526,72,0
526,194,1
526,87,0
526,56,1
526,104,0
526,39,0
526,90,1
526,117,0
526,192,0
526,69,1
526,176,1
526,28,0
526,40,0
527,72,0
527,45,0
527,96,1
527,61,0
527,196,1
527,22,1
527,88,1
527,76,1
527,125,0
527,43,0
527,65,0
527,97,0
527,37,1
527,55,1
527,82,0
527,168,1
527,197,0
527,9,0
527,46,1
527,26,1
527,136,0
527,11,1
527,108,0
527,183,1
527,186,0
527,107,1
527,199,0
527,90,1
527,160,1
527,60,0
527,161,0
527,185,0
527,156,0
527,143,0
527,32,0
527,179,0
527,85,0
527,87,0
527,52,0
527,23,0
527,67,0
528,107,0
528,26,0
528,24,1
528,133,0
528,33,1
528,98,0
528,2,0
528,69,0
528,92,0
528,108,0
528,78,0
528,116,0
528,112,0
528,160,1
528,187,0
528,121,1
528,174,1
528,186,0
528,196,0
528,96,0
528,97,0
528,142,0
528,66,0
528,165,0
528,32,0
528,86,1
528,58,0
528,177,0
528,157,0
528,1,1
528,68,1
528,27,1
528,85,0
528,21,0
528,145,1
528,54,1
528,130,0
528,0,1
528,39,1
528,13,1
528,199,0
528,63,1
528,135,0
528,31,0
528,176,0
528,168,1
528,45,1
528,175,1
529,182,1
529,134,1
529,85,0
529,26,0
529,100,1
529,129,0
529,166,1
529,25,0
529,51,0
529,146,0
529,101,0
529,184,1
529,169,1
529,154,0
529,138,0
529,128,1
529,158,1
529,114,1
529,115,1
529,38,1
529,90,1
529,35,0
529,92,0
529,141,1
529,71,0
529,97,1
529,122,0
530,110,0
530,114,1
530,25,1
530,128,1
530,20,1
530,67,0
530,116,1
530,178,1
530,154,0
530,26,0
530,197,0
530,27,1
530,59,1
530,60,0
530,5,0
530,1,0
530,172,1
530,66,1
530,68,0
530,191,0
530,23,0
530,94,0
530,151,0
530,194,0
530,149,1
530,31,1
530,158,0
530,142,0
530,153,0
530,6,1
530,106,0
530,48,0
530,73,1
530,28,0
530,97,0
530,86,1
531,94,0
531,92,1
531,7,0
531,60,1
531,140,0
531,175,0
531,163,0
531,154,1
531,20,0
531,109,0
531,47,0
531,169,0
531,131,0
531,19,0
531,70,0
531,168,0
531,58,0
531,97,0
531,190,1
531,122,0
531,165,0
531,2,0
531,50,0
531,176,1
531,194,0
531,35,1
531,39,0
531,5,1
531,12,0
531,57,1
531,112,1
532,76,1
532,173,0
532,149,1
532,143,1
532,162,0
532,119,0
532,26,0
532,74,0
532,65,0
532,20,0
532,49,0
532,84,0
532,99,0
532,181,0
532,114,1
532,78,1
532,92,0
532,28,1
532,30,0
532,51,1
532,193,0
532,124,0
532,46,0
532,182,0
533,65,0
533,173,0
533,104,1
533,32,1
533,43,1
533,117,1
533,137,0
533,115,1
533,11,1
533,176,0
533,178,0
533,60,0
533,127,1
533,50,0
533,168,1
533,74,1
533,51,0
533,135,0
533,33,0
533,44,0
533,58,0
533,199,1
533,59,0
533,132,1
533,180,0
533,177,0
533,101,0
533,96,1
533,184,0
533,72,0
533,75,0
533,67,0
533,1,0
534,33,1
534,159,0
534,127,1
534,43,0
534,85,1
534,154,1
534,131,0
534,94,0
534,80,0
534,192,1
534,61,1
534,98,0
534,13,0
534,141,0
534,27,0
534,15,0
534,17,0
534,160,1
534,115,1
534,109,1
534,96,1
534,51,0
534,97,0
534,191,1
534,133,0
534,164,0
534,110,1
534,114,0
534,112,0
534,7,1
534,50,0
534,163,1
534,99,1
534,188,0
534,168,0
534,102,1
534,129,1
534,66,0
534,67,1
534,38,1
535,57,1
535,105,0
535,168,1
535,15,0
535,151,0
535,35,1
535,165,1
535,83,0
535,157,0
535,163,0
535,177,1
535,146,0
535,7,1
535,119,0
535,134,0
535,73,0
535,136,1
535,98,0
535,141,0
535,95,0
535,99,0
535,94,0
535,44,0
535,187,0
535,175,0
535,139,1
535,192,0
535,169,1
535,194,0
535,14,0
535,34,0
535,153,0
535,92,0
535,189,1
535,17,1
535,19,0
536,148,1
536,63,0
536,132,0
536,1,0
536,169,0
536,7,0
536,75,0
536,87,0
536,96,1
536,30,1
536,18,0
536,86,1
536,114,0
536,59,0
536,174,0
536,104,1
536,171,0
536,154,0
536,118,0
536,78,0
536,57,0
536,0,1
536,189,1
536,95,0
536,194,0
536,101,0
536,161,0
536,135,0
536,179,1
536,185,1
536,6,0
536,103,0
536,126,0
536,50,1
536,56,0
536,195,0
536,109,1
536,83,0
536,144,1
536,13,1
536,157,0
536,170,0
536,124,1
536,58,0
536,22,1
536,158,0
536,119,0
537,130,0
537,6,1
537,70,0
537,171,0
537,186,0
537,98,0
537,199,0
537,128,0
537,150,1
537,124,0
537,178,0
537,86,1
537,64,1
537,143,0
537,137,1
537,172,1
537,164,0
537,57,1
537,103,0
537,56,0
537,73,1
537,89,0
537,32,0
537,115,0
537,105,1
537,38,1
537,182,1
537,146,0
537,147,0
537,156,0
537,46,0
537,74,1
537,68,1
537,125,0
537,184,0
537,120,0
538,29,1
538,187,1
538,171,1
538,193,1
538,185,0
538,149,0
538,83,0
538,137,1
538,189,1
538,23,1
538,125,0
538,106,0
538,139,1
538,135,0
538,173,1
538,36,1
538,12,0
538,53,0
538,84,0
538,0,0
538,143,0
538,6,1
538,166,0
538,78,0
538,191,0
538,66,0
538,194,1
538,4,0
538,119,0
538,43,1
538,167,0
538,60,0
538,22,0
538,38,1
538,100,0
538,95,0
538,151,1
538,89,0
538,114,1
539,45,1
539,178,0
539,173,0
539,124,1
539,180,1
539,107,1
539,109,0
539,149,0
539,111,1
539,153,1
539,85,1
539,113,1
539,57,0
539,118,0
539,95,0
539,12,0
539,79,0
539,192,0
539,161,0
539,138,1
539,177,0
539,199,0
539,150,0
539,112,0
539,181,0
540,51,1
540,189,1
540,86,1
540,165,0
540,70,0
540,63,0
540,175,1
540,181,0
540,48,0
540,111,0
540,1,0
540,19,0
540,71,0
540,144,0
540,38,1
540,17,1
540,130,0
540,93,0
540,46,0
540,146,0
540,141,1
540,103,0
540,97,1
540,192,0
540,96,1
540,18,0
540,176,0
540,104,1
540,65,0
540,113,0
540,143,0
540,107,0
540,110,0
540,188,1
540,53,1
540,35,1
540,160,0
540,75,0
540,5,0
540,122,1
540,197,1
540,82,1
540,81,1
540,109,0
540,28,0
540,50,0
540,179,0
540,69,1
541,12,0
541,57,0
541,2,0
541,149,0
541,96,1
541,174,1
541,56,1
541,33,0
541,82,0
541,60,0
541,188,0
541,72,0
541,165,0
541,69,1
541,177,0
541,54,1
541,94,1
541,186,1
541,135,1
541,42,0
541,37,0
542,138,0
542,181,1
542,96,0
542,36,0
542,119,0
542,23,0
542,171,0
542,90,0
542,185,0
542,120,1
542,98,0
542,29,1
542,100,0
542,144,1
542,64,1
542,92,1
542,145,1
542,133,0
542,112,1
542,60,0
542,130,1
542,65,1
542,56,0
542,106,0
542,67,0
542,8,0
542,20,0
542,153,0
542,95,0
542,26,1
542,15,0
542,149,0
542,63,0
542,103,0
542,5,1
542,199,0
542,51,0
542,148,0
542,191,1
542,97,0
542,47,0
542,124,0
542,197,0
542,115,1
542,52,1
542,71,1
543,139,0
543,152,0
543,80,1
543,43,1
543,33,0
543,154,0
543,143,1
543,15,0
543,169,0
543,112,1
543,2,1
543,64,1
543,84,0
543,36,1
543,81,0
543,159,1
543,12,1
543,86,0
543,111,0
543,142,1
543,0,0
543,99,1
543,74,0
543,82,0
543,63,0
543,69,0
543,188,1
543,54,1
543,172,0
543,68,0
543,148,0
543,176,0
543,197,0
543,160,1
543,38,1
543,186,0
543,51,1
543,165,1
543,187,0
543,179,0
543,88,1
543,158,1
543,35,0
543,66,0
543,136,1
543,39,1
543,193,1
543,133,0
543,183,0
543,83,0
544,150,1
544,93,0
544,177,1
544,22,1
544,141,0
544,146,0
544,30,0
544,54,0
544,179,1
544,125,1
544,28,0
544,45,0
544,107,0
544,88,1
544,175,1
544,123,1
544,110,1
544,157,0
544,195,0
544,147,0
544,96,0
544,168,0
544,29,1
544,153,0
544,95,0
544,120,0
544,67,0
544,46,0
544,66,1
544,183,0
544,12,0
544,184,0
544,15,1
544,186,0
544,70,0
544,131,1
544,56,0
544,148,0
544,193,0
544,154,0
545,54,0
545,170,1
545,90,0
545,110,0
545,10,0
545,22,0
545,21,1
545,28,0
545,115,1
545,130,0
545,173,1
545,12,0
545,68,1
545,45,0
545,67,0
545,131,0
545,150,1
545,23,0
545,184,1
545,152,0
545,1,0
545,27,0
545,86,0
545,120,1
545,117,0
545,151,0
545,104,0
545,172,1
545,14,0
545,147,0
545,26,0
545,114,1
545,108,0
545,178,0
545,13,0
545,168,1
545,46,1
545,11,0
545,129,0
545,59,0
545,96,0
545,103,0
545,132,0
545,41,0
545,181,0
545,50,0
545,179,0
545,84,0
545,79,0
546,111,0
546,118,1
546,69,0
546,66,0
546,132,0
546,107,1
546,4,1
546,70,0
546,98,0
546,128,1
546,141,0
546,1,1
546,112,1
546,125,0
546,117,1
546,183,1
546,85,0
546,135,1
546,181,0
546,187,0
546,147,1
546,179,1
546,44,1
546,198,0
546,32,1
546,34,1
546,82,0
546,28,1
546,195,0
547,6,0
547,110,1
547,97,0
547,182,1
547,57,1
547,8,0
547,54,1
547,91,1
547,99,1
547,28,0
547,179,0
547,9,0
547,191,0
547,74,1
547,20,0
547,160,0
547,144,0
547,197,0
547,17,1
547,46,0
547,186,0
547,131,0
547,89,1
547,59,1
547,199,1
547,90,0
547,55,0
547,85,0
547,0,1
547,80,0
547,116,0
547,193,0
547,50,0
547,11,1
547,147,1
547,155,1
547,51,1
547,63,0
547,157,0
547,13,1
547,196,0
547,184,0
547,124,1
548,180,1
548,142,0
548,193,1
548,133,1
548,150,0
548,37,0
548,137,1
548,80,0
548,147,0
548,163,1
548,10,0
548,2,0
548,120,0
548,158,0
548,62,0
548,72,0
548,148,1
548,117,1
548,32,0
548,9,1
548,95,1
548,77,0
548,31,0
548,103,1
548,6,0
548,189,1
548,197,0
548,139,1
548,8,0
548,161,0
548,86,0
548,187,1
548,83,0
548,132,1
548,162,1
548,56,0
548,81,1
548,194,1
548,109,0
548,87,1
548,141,1
548,23,1
548,96,1
548,4,1
548,134,1
549,196,0
549,183,0
549,168,1
549,140,0
549,121,1
549,179,0
549,52,0
549,45,0
549,84,1
549,40,1
549,175,1
549,88,0
549,36,0
549,146,1
549,194,0
549,13,1
549,41,1
549,27,1
549,6,0
549,1,1
549,20,1
549,160,1
549,108,1
549,83,0
549,110,0
549,43,1
549,163,1
549,128,0
549,178,1
549,131,1
549,145,0
549,22,0
549,56,1
549,137,1
549,165,0
549,30,0
549,127,0
549,74,0
549,198,0
549,138,1
549,123,1
549,188,0
549,89,1
549,111,0
549,16,0
549,90,0
549,17,0
549,4,0
549,64,1
549,73,0
550,109,0
550,99,0
550,7,1
550,11,0
550,111,0
550,153,0
550,171,0
550,35,0
550,92,1
550,147,0
550,117,1
550,78,1
550,94,0
550,123,1
550,95,0
550,135,0
550,0,0
550,54,1
550,189,0
550,169,0
550,55,1
550,72,0
550,148,0
551,199,0
551,43,1
551,6,1
551,188,1
551,21,0
551,70,1
551,159,0
551,108,0
551,10,0
551,136,0
551,55,1
551,13,0
551,71,0
551,128,0
551,198,1
551,7,0
551,104,0
551,31,1
551,177,0
551,72,0
551,58,0
551,84,0
551,176,1
551,191,1
551,93,0
551,66,0
551,86,0
551,167,0
551,148,0
551,143,0
551,47,0
551,87,1
551,109,1
551,161,1
551,95,0
552,98,1
552,135,0
552,166,1
552,48,0
552,54,0
552,20,1
552,152,1
552,193,1
552,26,0
552,14,1
552,163,0
552,58,1
552,176,0
552,172,0
552,31,1
552,113,0
552,62,0
552,83,1
552,35,1
552,5,0
552,143,1
552,43,0
552,57,1
552,138,0
552,199,1
552,151,0
552,70,0
552,132,0
552,1,1
552,165,0
552,162,1
552,109,0
552,2,0
552,77,1
552,55,0
552,173,0
552,183,0
552,185,0
552,187,0
552,182,1
552,94,0
552,8,0
552,103,0
552,169,0
552,123,0
552,196,0
552,131,0
553,33,1
553,116,0
553,13,0
553,67,0
553,77,1
553,193,0
553,86,1
553,98,0
553,112,0
553,167,0
553,38,0
553,185,0
553,178,0
553,32,1
553,52,0
553,195,0
553,89,0
553,109,1
553,128,1
553,159,0
553,4,0
553,169,0
553,96,0
553,103,0
553,87,1
553,68,0
553,129,0
553,175,0
553,16,0
553,180,1
553,25,0
553,144,0
553,110,1
553,12,1
553,35,0
553,115,1
553,99,1
553,79,0
553,74,0
553,20,0
553,134,0
553,168,0
553,82,1
553,93,0
553,5,0
553,91,1
553,64,0
553,187,0
554,46,1
554,65,0
554,68,1
554,93,0
554,159,1
554,115,1
554,152,0
554,149,1
554,8,1
554,134,0
554,77,1
554,165,1
554,11,1
554,130,1
554,154,0
554,36,0
554,3,0
554,158,0
554,33,1
554,66,0
554,167,1
554,168,0
554,145,1
554,24,1
554,99,0
554,163,0
555,195,0
555,174,0
555,108,0
555,73,1
555,110,0
555,139,1
555,22,0
555,170,1
555,66,0
555,81,0
555,26,1
555,176,0
555,8,0
555,119,1
555,143,0
555,121,0
555,172,0
555,3,0
555,16,0
555,4,0
555,9,0
555,67,0
555,15,1
555,78,0
555,190,0
555,113,0
555,72,1
555,159,1
555,29,0
555,189,0
555,35,0
555,51,1
555,34,0
555,69,1
555,165,1
555,155,0
555,150,0
555,160,1
555,12,0
555,59,0
555,186,1
555,177,0
556,117,1
556,138,0
556,10,0
556,164,1
556,71,0
556,106,1
556,5,1
556,40,0
556,155,0
556,167,0
556,25,1
556,30,0
556,17,1
556,50,1
556,55,0
556,112,1
556,2,0
556,52,0
556,190,0
556,179,0
556,146,0
556,107,1
556,83,0
556,84,0
556,193,0
556,60,0
556,159,1
556,174,0
556,151,0
556,142,1
556,122,1
556,125,0
556,0,1
556,89,0
556,169,0
556,64,0
556,153,0
556,58,0
556,113,1
556,168,0
556,28,1
556,186,0
556,47,0
557,31,0
557,127,0
557,37,1
557,85,1
557,35,0
557,104,0
557,62,0
557,143,0
557,128,1
557,89,1
557,117,1
557,3,1
557,179,0
557,5,0
557,74,1
557,145,0
557,78,1
557,26,0
557,18,0
557,50,1
557,141,0
557,92,1
557,163,1
557,106,0
557,66,0
557,115,0
557,19,0
557,41,0
557,10,1
558,22,0
558,124,1
558,46,0
558,53,0
558,76,0
558,192,0
558,98,1
558,166,1
558,185,0
558,198,1
558,134,0
558,101,0
558,188,1
558,87,0
558,157,1
558,4,0
558,174,1
558,96,0
558,75,1
558,50,1
558,159,0
558,17,0
558,161,0
558,183,0
558,26,0
558,182,0
558,59,0
558,97,0
558,73,0
558,178,0
558,44,0
558,169,0
558,71,1
558,83,1
558,160,1
558,186,0
558,3,1
558,48,1
558,131,0
558,171,0
558,63,0
558,103,0
558,89,0
558,47,0
558,132,1
559,11,0
559,63,0
559,28,1
559,165,1
559,58,0
559,10,0
559,181,0
559,129,0
559,124,0
559,68,0
559,66,0
559,143,1
559,95,0
559,182,0
559,84,0
559,48,0
559,18,0
559,191,0
559,74,0
559,158,0
559,123,0
559,6,1
559,160,1
559,107,1
559,35,0
559,44,0
559,142,0
559,9,1
559,45,0
559,116,0
559,121,0
559,104,1
559,64,0
559,154,0
559,194,0
559,110,0
559,167,0
559,157,0
559,186,0
559,26,1
559,62,0
560,163,0
560,62,1
560,196,0
560,5,1
560,194,0
560,137,0
560,128,0
560,183,0
560,24,0
560,87,0
560,134,0
560,140,0
560,2,1
560,109,1
560,82,0
560,105,0
560,153,0
560,94,1
560,199,1
560,13,0
560,80,0
560,104,0
560,138,1
560,124,0
561,61,0
561,8,1
561,95,0
561,172,0
561,44,0
561,196,1
561,63,1
561,154,0
561,163,0
561,138,1
561,153,0
561,139,1
561,98,0
561,65,1
561,6,1
561,155,0
561,121,0
561,49,0
561,17,1
561,37,0
561,43,0
561,52,1
561,22,0
561,94,1
561,70,1
561,177,0
561,107,0
561,46,0
561,111,0
561,148,0
561,118,1
561,47,0
562,172,0
562,40,0
562,62,0
562,61,0
562,155,0
562,88,0
562,16,0
562,63,0
562,43,0
562,141,0
562,118,0
562,158,1
562,135,0
562,50,0
562,83,1
562,54,0
562,76,0
562,142,0
562,75,1
562,78,0
563,81,0
563,111,0
563,15,0
563,108,0
563,5,0
563,156,0
563,161,0
563,72,1
563,143,0
563,52,0
563,142,1
563,6,1
563,57,0
563,131,1
563,145,1
563,25,1
563,38,0
563,109,0
563,160,0
563,180,0
563,12,0
563,120,0
563,69,0
564,157,1
564,55,0
564,28,1
564,10,0
564,0,0
564,74,1
564,116,1
564,176,1
564,191,0
564,198,0
564,192,0
564,26,0
564,97,0
564,79,0
564,196,0
564,25,0
564,12,1
564,168,1
564,90,0
564,30,0
564,85,1
565,181,1
565,23,0
565,138,1
565,41,0
565,93,0
565,112,0
565,194,0
565,95,0
565,104,0
565,126,0
565,166,1
565,19,0
565,71,0
565,175,0
565,2,0
565,67,0
565,70,0
565,140,0
565,134,1
565,117,1
565,191,0
565,86,0
565,189,1
565,128,0
565,118,1
565,16,1
566,88,0
566,101,0
566,29,1
566,20,1
566,183,0
566,159,0
566,112,1
566,30,0
566,54,0
566,196,0
566,87,1
566,143,0
566,121,1
566,56,1
566,67,0
566,36,0
566,141,1
566,113,1
566,69,0
566,174,1
566,5,0
566,84,1
566,4,0
566,83,0
566,81,0
566,155,0
566,192,1
566,138,0
566,6,0
566,82,0
566,103,0
567,132,1
567,112,1
567,30,0
567,55,1
567,76,0
567,110,0
567,178,0
567,136,0
567,61,1
567,145,0
567,197,1
567,1,0
567,182,1
567,180,0
567,71,0
567,126,1
567,36,1
567,95,0
567,15,1
567,28,0
568,136,1
568,145,0
568,33,0
568,108,1
568,14,0
568,23,0
568,152,1
568,94,0
568,31,0
568,110,0
568,80,0
568,51,0
568,178,1
568,151,0
568,73,0
568,20,0
568,171,0
568,44,0
568,144,1
568,28,0
568,61,1
568,18,1
568,127,1
568,116,1
568,194,0
568,128,1
568,16,0
568,132,1
568,115,1
568,129,1
568,95,0
568,27,0
568,81,0
568,88,0
568,69,1
568,47,1
568,191,0
568,5,0
568,71,0
568,175,0
569,91,0
569,154,0
569,77,0
569,56,0
569,120,0
569,7,0
569,168,0
569,169,0
569,133,1
569,17,0
569,88,0
569,92,0
569,147,0
569,128,0
569,142,0
569,140,0
569,160,1
569,86,0
569,186,0
569,79,0
569,182,0
569,18,0
569,125,0
569,118,1
570,169,0
570,39,1
570,15,1
570,52,0
570,137,1
570,55,0
570,128,0
570,189,0
570,109,1
570,115,0
570,22,0
570,183,0
570,174,0
570,4,0
570,86,1
570,27,0
570,50,1
570,143,0
570,172,0
570,19,0
570,175,0
570,53,0
570,111,1
570,161,0
570,68,1
570,129,1
571,128,0
571,80,0
571,59,0
571,122,0
571,157,0
571,22,0
571,194,0
571,161,1
571,165,0
571,17,1
571,193,1
571,70,0
571,86,0
571,0,0
571,16,1
571,31,0
571,127,0
571,27,0
571,135,1
571,151,1
571,189,0
571,105,1
571,52,0
572,118,0
572,34,0
572,35,0
572,37,0
572,113,1
572,56,0
572,84,0
572,66,0
572,167,0
572,145,1
572,75,1
572,50,0
572,117,1
572,39,1
572,170,0
572,196,0
572,142,0
572,6,0
572,9,1
572,101,0
572,147,0
572,29,1
572,12,1
572,43,1
572,133,1
572,185,0
572,69,1
572,143,0
572,95,1
573,57,1
573,58,0
573,158,0
573,3,0
573,141,0
573,68,0
573,33,0
573,67,1
573,160,0
573,187,0
573,99,0
573,49,1
573,8,0
573,6,1
573,155,0
573,98,0
573,144,0
573,114,1
573,156,0
573,175,1
573,20,1
573,148,0
573,115,0
573,168,0
573,109,0
573,23,0
573,146,1
573,102,1
573,177,0
573,107,0
573,92,0
573,197,0
573,176,0
573,18,0
573,120,0
573,164,0
573,127,1
573,60,0
573,14,0
573,194,1
573,51,0
573,172,0
573,133,0
573,179,0
574,92,0
574,68,1
574,51,0
574,28,1
574,6,1
574,121,1
574,119,0
574,134,0
574,56,0
574,22,0
574,143,0
574,146,0
574,138,0
574,117,0
574,85,0
574,96,1
574,151,1
574,125,0
574,169,1
574,114,1
574,52,1
574,111,1
574,105,0
574,63,1
574,72,1
574,57,0
574,103,0
574,97,0
574,74,0
574,76,0
574,25,1
574,118,0
574,168,1
574,40,1
574,166,0
574,189,0
574,23,0
574,66,0
574,191,0
574,199,0
574,136,0
574,13,0
574,54,0
574,80,0
574,59,1
574,109,1
574,9,0
575,148,0
575,113,0
575,120,0
575,77,0
575,141,0
575,131,0
575,114,1
575,99,0
575,64,0
575,142,0
575,27,0
575,182,0
575,96,1
575,30,0
575,121,0
575,21,0
575,156,0
575,165,1
575,31,0
575,95,1
575,44,0
575,132,1
575,16,1
575,180,0
575,20,0
575,88,0
575,176,1
575,67,0
575,91,0
575,105,1
575,87,0
576,140,0
576,186,1
576,134,0
576,197,0
576,180,0
576,144,0
576,3,0
576,75,0
576,157,1
576,83,0
576,92,0
576,103,1
576,50,0
576,54,0
576,152,0
576,28,0
576,32,0
576,61,0
576,23,0
576,52,1
576,101,0
576,84,1
576,1,0
576,6,0
576,44,1
576,189,1
576,171,1
576,130,1
576,39,1
577,157,0
577,163,1
577,15,1
577,173,1
577,50,0
577,60,0
577,46,1
577,18,1
577,128,0
577,111,0
577,198,0
577,36,1
577,13,0
577,102,0
577,119,0
577,166,0
577,156,0
577,57,0
577,49,0
577,162,1
578,120,0
578,47,0
578,175,0
578,179,1
578,73,1
578,118,0
578,21,1
578,177,0
578,142,0
578,42,0
578,147,0
578,128,1
578,66,1
578,10,0
578,117,0
578,60,1
578,53,1
578,14,1
578,83,0
578,156,0
578,28,1
578,40,0
578,121,0
578,24,1
578,61,0
578,62,1
578,172,0
578,11,0
578,67,0
578,176,0
578,133,1
578,102,0
578,135,0
578,167,0
578,27,0
578,18,0
578,15,1
578,162,0
578,169,1
578,91,0
578,84,0
578,76,1
579,130,0
579,12,0
579,29,0
579,36,1
579,165,0
579,137,0
579,66,0
579,69,0
579,92,0
579,25,1
579,74,0
579,139,1
579,28,0
579,84,1
579,142,0
579,169,0
579,153,1
579,72,1
579,133,0
579,70,1
579,112,1
579,39,0
579,63,0
579,42,1
580,165,1
580,95,0
580,8,1
580,187,1
580,199,0
580,54,0
580,6,0
580,193,1
580,82,0
580,135,1
580,160,1
580,39,1
580,34,0
580,155,0
580,177,1
580,105,0
580,150,0
580,172,1
580,19,0
580,185,0
580,124,1
580,30,0
580,190,0
580,70,1
580,55,1
580,120,1
580,90,0
580,4,1
580,191,0
580,110,0
580,107,1
580,154,0
580,198,0
580,68,0
580,145,0
580,22,0
580,197,0
580,0,1
580,196,0
580,194,0
580,126,1
581,6,0
581,61,0
581,9,0
581,192,0
581,13,0
581,83,0
581,129,0
581,107,1
581,151,0
581,158,1
581,62,1
581,115,0
581,110,0
581,138,0
581,17,1
581,81,0
581,104,0
581,161,0
581,7,0
581,71,0
581,15,1
581,123,0
581,164,0
581,65,0
581,118,0
581,152,0
581,73,1
581,196,0
581,27,1
581,46,0
581,185,0
581,189,0
581,175,1
581,143,0
581,126,0
581,167,0
581,68,0
581,111,0
581,35,0
581,155,0
581,173,1
581,178,0
581,157,0
581,94,0
581,75,1
582,66,0
582,153,1
582,143,1
582,36,0
582,14,0
582,186,1
582,9,0
582,122,1
582,23,1
582,30,0
